Num timestep,mean reward
3000,-41.196667
4000,-41.196667
5000,-41.196667
6000,-73.104167
7000,-73.104167
8000,-47.990555666666666
9000,-47.990555666666666
10000,-64.0575
11000,-64.0575
12000,-64.0575
13000,-23.880333400000005
14000,-23.880333400000005
15000,-23.880333400000005
16000,-17.898611166666672
17000,-17.898611166666672
18000,-3.2926191428571463
19000,-3.2926191428571463
20000,-3.2926191428571463
21000,26.847708249999997
22000,26.847708249999997
23000,26.847708249999997
24000,46.71925922222222
25000,46.71925922222222
26000,46.71925922222222
27000,71.22749999999999
28000,71.22749999999999
29000,71.22749999999999
30000,61.35424245454545
31000,61.35424245454545
32000,61.35424245454545
33000,73.62847225
34000,73.62847225
35000,82.03064107692308
36000,82.03064107692308
37000,82.03064107692308
38000,90.99571435714286
39000,90.99571435714286
40000,90.99571435714286
41000,100.98633339999999
42000,100.98633339999999
43000,100.98633339999999
44000,101.6175000625
45000,101.6175000625
46000,101.6175000625
47000,108.0212745882353
48000,108.0212745882353
49000,108.0212745882353
50000,108.69722227777778
51000,108.69722227777778
52000,105.78929831578948
53000,105.78929831578948
54000,105.78929831578948
55000,109.3425834
56000,109.3425834
57000,109.3425834
58000,117.41087309523809
59000,117.41087309523809
60000,117.41087309523809
61000,123.81522736363635
62000,123.81522736363635
63000,123.81522736363635
64000,128.17536239130433
65000,128.17536239130433
66000,128.17536239130433
67000,128.85812508333333
68000,128.85812508333333
69000,128.85812508333333
70000,129.4929334
71000,129.4929334
72000,129.4929334
73000,128.98083338461538
74000,128.98083338461538
75000,128.04061733333333
76000,128.04061733333333
77000,128.04061733333333
78000,119.51434528571427
79000,119.51434528571427
80000,119.51434528571427
81000,120.45994258620688
82000,120.45994258620688
83000,120.45994258620688
84000,120.45994258620688
85000,121.53433339999998
86000,121.53433339999998
87000,121.53433339999998
88000,123.73010758064514
89000,123.73010758064514
90000,123.73010758064514
91000,121.6931250625
92000,121.6931250625
93000,121.6931250625
94000,118.7584343939394
95000,118.7584343939394
96000,118.7584343939394
97000,115.20308829411765
98000,115.20308829411765
99000,115.20308829411765
100000,111.35676197142857
101000,111.35676197142857
102000,111.35676197142857
103000,110.60490747222222
104000,110.60490747222222
105000,110.60490747222222
106000,112.9562613243243
107000,112.9562613243243
108000,112.9562613243243
109000,115.69109655263156
110000,115.69109655263156
111000,115.69109655263156
112000,115.69109655263156
113000,111.18461543589743
114000,111.18461543589743
115000,111.18461543589743
116000,98.937041725
117000,98.937041725
118000,98.937041725
119000,93.80211387804879
120000,93.80211387804879
121000,89.44420640476191
122000,89.44420640476191
123000,89.44420640476191
124000,90.10232562790698
125000,90.10232562790698
126000,90.10232562790698
127000,87.47280306818183
128000,87.47280306818183
129000,87.47280306818183
130000,87.47280306818183
131000,77.37229633333334
132000,77.37229633333334
133000,77.37229633333334
134000,77.37229633333334
135000,71.7328623478261
136000,71.7328623478261
137000,71.7328623478261
138000,72.24234044680851
139000,72.24234044680851
140000,72.24234044680851
141000,74.39128475000001
142000,74.39128475000001
143000,74.39128475000001
144000,69.15265308163266
145000,69.15265308163266
146000,69.15265308163266
147000,64.79393336000001
148000,64.79393336000001
149000,64.79393336000001
150000,57.899033360000004
151000,57.899033360000004
152000,57.899033360000004
153000,59.0911667
154000,59.0911667
155000,59.0911667
156000,52.118333359999994
157000,52.118333359999994
158000,52.118333359999994
159000,55.57763336000001
160000,55.57763336000001
161000,55.57763336000001
162000,50.5145667
163000,50.5145667
164000,50.5145667
165000,50.5145667
166000,46.21426670000001
167000,46.21426670000001
168000,46.21426670000001
169000,35.6501667
170000,35.6501667
171000,35.6501667
172000,35.6501667
173000,29.32020004
174000,29.32020004
175000,29.32020004
176000,12.47773336
177000,12.47773336
178000,6.020266680000008
179000,6.020266680000008
180000,6.020266680000008
181000,3.3018333400000053
182000,3.3018333400000053
183000,3.3018333400000053
184000,-3.832399999999993
185000,-3.832399999999993
186000,-3.832399999999993
187000,-3.832399999999993
188000,-8.535566680000002
189000,-8.535566680000002
190000,-8.535566680000002
191000,-11.01303336
192000,-11.01303336
193000,-11.01303336
194000,-17.72083336
195000,-17.72083336
196000,-17.72083336
197000,-17.166166699999994
198000,-17.166166699999994
199000,-17.166166699999994
200000,-23.005133380000004
201000,-23.005133380000004
202000,-23.005133380000004
203000,-27.226066699999993
204000,-27.226066699999993
205000,-27.226066699999993
206000,-27.226066699999993
207000,-25.2376667
208000,-25.2376667
209000,-25.2376667
210000,-39.41823336
211000,-39.41823336
212000,-39.41823336
213000,-46.65160003999999
214000,-46.65160003999999
215000,-46.65160003999999
216000,-54.431333379999984
217000,-54.431333379999984
218000,-54.431333379999984
219000,-54.431333379999984
220000,-60.14410003999999
221000,-60.14410003999999
222000,-65.40886671999999
223000,-65.40886671999999
224000,-65.40886671999999
225000,-65.40886671999999
226000,-72.41286672
227000,-72.41286672
228000,-72.41286672
229000,-74.63493338
230000,-74.63493338
231000,-74.63493338
232000,-73.22950004
233000,-73.22950004
234000,-73.22950004
235000,-67.91563337999999
236000,-67.91563337999999
237000,-67.91563337999999
238000,-67.91563337999999
239000,-78.65530006
240000,-78.65530006
241000,-78.65530006
242000,-85.35740006
243000,-85.35740006
244000,-85.35740006
245000,-85.35740006
246000,-89.07610006
247000,-89.07610006
248000,-89.07610006
249000,-87.20996674
250000,-87.20996674
251000,-87.20996674
252000,-83.32536673999999
253000,-83.32536673999999
254000,-83.32536673999999
255000,-78.28093341999998
256000,-78.28093341999998
257000,-78.28093341999998
258000,-78.28093341999998
259000,-79.63073342000001
260000,-79.63073342000001
261000,-79.63073342000001
262000,-80.90303341999999
263000,-80.90303341999999
264000,-80.90303341999999
265000,-82.96110007999998
266000,-82.96110007999998
267000,-82.96110007999998
268000,-88.05806673999997
269000,-88.05806673999997
270000,-88.05806673999997
271000,-86.7170334
272000,-86.7170334
273000,-86.7170334
274000,-86.7170334
275000,-77.0637334
276000,-77.0637334
277000,-77.0637334
278000,-71.30486674
279000,-71.30486674
280000,-71.30486674
281000,-69.93250008
282000,-69.93250008
283000,-69.93250008
284000,-74.04116674
285000,-74.04116674
286000,-74.04116674
287000,-74.04116674
288000,-74.0355334
289000,-74.0355334
290000,-74.0355334
291000,-61.73920006000001
292000,-61.73920006000001
293000,-61.73920006000001
294000,-55.31300005999999
295000,-55.31300005999999
296000,-55.31300005999999
297000,-62.20363337999999
298000,-62.20363337999999
299000,-62.20363337999999
300000,-63.85050005999999
301000,-63.85050005999999
302000,-63.85050005999999
303000,-63.85050005999999
304000,-60.082700059999986
305000,-60.082700059999986
306000,-60.082700059999986
307000,-60.12623339999999
308000,-60.12623339999999
309000,-60.12623339999999
310000,-49.460566719999996
311000,-49.460566719999996
312000,-49.460566719999996
313000,-49.460566719999996
314000,-43.59476671999999
315000,-43.59476671999999
316000,-43.59476671999999
317000,-34.63676672
318000,-34.63676672
319000,-34.63676672
320000,-32.229666720000004
321000,-32.229666720000004
322000,-32.229666720000004
323000,-28.32410006
324000,-28.32410006
325000,-28.32410006
326000,-25.0773334
327000,-25.0773334
328000,-25.0773334
329000,-12.328366719999998
330000,-12.328366719999998
331000,-12.328366719999998
332000,-12.328366719999998
333000,-21.695566720000002
334000,-21.695566720000002
335000,-21.695566720000002
336000,-11.415366719999998
337000,-11.415366719999998
338000,-11.415366719999998
339000,-11.415366719999998
340000,-9.350200039999999
341000,-9.350200039999999
342000,-9.350200039999999
343000,-5.539166699999998
344000,-5.539166699999998
345000,-5.539166699999998
346000,-1.9174000199999983
347000,-1.9174000199999983
348000,-1.9174000199999983
349000,-2.826233339999998
350000,-2.826233339999998
351000,-2.826233339999998
352000,-2.826233339999998
353000,-2.847
354000,-2.847
355000,-2.847
356000,-0.9875999999999999
357000,-0.9875999999999999
358000,-0.9875999999999999
359000,1.9621999999999997
360000,1.9621999999999997
361000,1.9621999999999997
362000,1.657966680000001
363000,1.657966680000001
364000,1.657966680000001
365000,1.657966680000001
366000,1.369733339999999
367000,1.369733339999999
368000,1.369733339999999
369000,1.1363999999999996
370000,1.1363999999999996
371000,1.1363999999999996
372000,10.902933319999997
373000,10.902933319999997
374000,10.902933319999997
375000,12.019099999999998
376000,12.019099999999998
377000,12.019099999999998
378000,12.019099999999998
379000,19.91363334
380000,19.91363334
381000,19.91363334
382000,23.16023334
383000,23.16023334
384000,23.16023334
385000,26.047233340000002
386000,26.047233340000002
387000,26.047233340000002
388000,33.16423333999999
389000,33.16423333999999
390000,33.16423333999999
391000,36.66563333999999
392000,36.66563333999999
393000,36.66563333999999
394000,36.66563333999999
395000,33.722833339999994
396000,33.722833339999994
397000,33.722833339999994
398000,31.028666679999997
399000,31.028666679999997
400000,31.028666679999997
401000,26.14936668
402000,26.14936668
403000,26.14936668
404000,33.030499999999996
405000,33.030499999999996
406000,33.030499999999996
407000,34.01616668
408000,34.01616668
409000,34.01616668
410000,34.01616668
411000,34.71746668
412000,34.71746668
413000,34.71746668
414000,34.71746668
415000,35.04770002
416000,35.04770002
417000,35.04770002
418000,31.868866699999998
419000,31.868866699999998
420000,31.868866699999998
421000,38.57890002
422000,38.57890002
423000,38.57890002
424000,38.57890002
425000,39.86193336
426000,39.86193336
427000,39.86193336
428000,43.60320002
429000,43.60320002
430000,43.60320002
431000,48.37750002
432000,48.37750002
433000,48.37750002
434000,45.68320002
435000,45.68320002
436000,45.68320002
437000,45.68320002
438000,45.13123334
439000,45.13123334
440000,45.13123334
441000,46.822233340000004
442000,46.822233340000004
443000,46.822233340000004
444000,50.912800020000006
445000,50.912800020000006
446000,50.912800020000006
447000,50.912800020000006
448000,54.725166679999994
449000,54.725166679999994
450000,54.725166679999994
451000,60.18673333999999
452000,60.18673333999999
453000,60.18673333999999
454000,60.18673333999999
455000,54.56666665999999
456000,54.56666665999999
457000,54.56666665999999
458000,52.32793334
459000,52.32793334
460000,52.32793334
461000,61.876433340000006
462000,61.876433340000006
463000,61.876433340000006
464000,62.76750002000001
465000,62.76750002000001
466000,62.76750002000001
467000,62.81863335999999
468000,62.81863335999999
469000,62.81863335999999
470000,66.48443336
471000,66.48443336
472000,66.48443336
473000,61.20520002
474000,61.20520002
475000,61.20520002
476000,59.11873336000001
477000,59.11873336000001
478000,59.11873336000001
479000,59.66343336
480000,59.66343336
481000,59.66343336
482000,57.27846668
483000,57.27846668
484000,57.27846668
485000,57.27846668
486000,57.93773336
487000,57.93773336
488000,57.93773336
489000,57.93773336
490000,59.72180004
491000,59.72180004
492000,59.72180004
493000,59.679566699999995
494000,59.679566699999995
495000,59.679566699999995
496000,75.58046669999999
497000,75.58046669999999
498000,75.58046669999999
499000,75.58046669999999
500000,82.38040003999998
501000,82.38040003999998
502000,82.38040003999998
503000,84.76690004
504000,84.76690004
505000,84.76690004
506000,88.2069667
507000,88.2069667
508000,88.2069667
509000,93.53940002000002
510000,93.53940002000002
511000,93.53940002000002
512000,93.53940002000002
513000,100.98310002
514000,100.98310002
515000,99.68343336000002
516000,99.68343336000002
517000,99.68343336000002
518000,99.68343336000002
519000,103.64980002
520000,103.64980002
521000,103.64980002
522000,97.20280002
523000,97.20280002
524000,97.20280002
525000,101.78960002
526000,101.78960002
527000,101.78960002
528000,104.16760002000001
529000,104.16760002000001
530000,104.16760002000001
531000,104.16760002000001
532000,107.34326668
533000,107.34326668
534000,107.34326668
535000,112.25376668000001
536000,112.25376668000001
537000,112.25376668000001
538000,117.49706668
539000,117.49706668
540000,117.49706668
541000,117.49706668
542000,117.47023334000001
543000,117.47023334000001
544000,117.47023334000001
545000,118.29209999999999
546000,118.29209999999999
547000,118.29209999999999
548000,111.88206668
549000,111.88206668
550000,111.88206668
551000,111.88206668
552000,113.43193336
553000,113.43193336
554000,113.43193336
555000,110.93653336000001
556000,110.93653336000001
557000,110.93653336000001
558000,112.94070002000002
559000,112.94070002000002
560000,112.94070002000002
561000,112.94070002000002
562000,112.97370002
563000,112.97370002
564000,112.97370002
565000,112.97370002
566000,129.0558667
567000,129.0558667
568000,129.0558667
569000,128.21723338
570000,128.21723338
571000,128.21723338
572000,128.42690004
573000,128.42690004
574000,128.42690004
575000,128.42690004
576000,128.16176672
577000,128.16176672
578000,128.16176672
579000,128.16176672
580000,127.79910006000001
581000,127.79910006000001
582000,127.79910006000001
583000,125.46106672
584000,125.46106672
585000,125.46106672
586000,125.46106672
587000,123.49390006
588000,123.49390006
589000,121.39070006
590000,121.39070006
591000,121.39070006
592000,121.39070006
593000,119.61450006000001
594000,119.61450006000001
595000,119.61450006000001
596000,118.31390006
597000,118.31390006
598000,118.31390006
599000,126.4739334
600000,126.4739334
601000,126.4739334
602000,129.46120008
603000,129.46120008
604000,129.46120008
605000,129.46120008
606000,129.46120008
607000,128.62723341999998
608000,128.62723341999998
609000,128.62723341999998
610000,129.43223342000002
611000,129.43223342000002
612000,129.43223342000002
613000,129.56036676000002
614000,129.56036676000002
615000,129.56036676000002
616000,129.56036676000002
617000,127.79480009999999
618000,127.79480009999999
619000,127.79480009999999
620000,133.55056678
621000,133.55056678
622000,133.55056678
623000,133.55056678
624000,134.99300010000002
625000,134.99300010000002
626000,134.99300010000002
627000,135.3932001
628000,135.3932001
629000,135.3932001
630000,135.3932001
631000,127.66513342000002
632000,127.66513342000002
633000,127.66513342000002
634000,131.44953342
635000,131.44953342
636000,131.44953342
637000,133.89263342
638000,133.89263342
639000,133.89263342
640000,133.89263342
641000,139.17000008
642000,139.17000008
643000,139.17000008
644000,138.84300008
645000,138.84300008
646000,138.84300008
647000,138.84300008
648000,142.23870008
649000,142.23870008
650000,142.23870008
651000,143.02500007999998
652000,143.02500007999998
653000,143.02500007999998
654000,145.9869334
655000,145.9869334
656000,145.9869334
657000,145.9869334
658000,147.1486334
659000,147.1486334
660000,147.1486334
661000,147.20950006
662000,147.20950006
663000,147.20950006
664000,146.04870006
665000,146.04870006
666000,146.04870006
667000,146.98266672
668000,146.98266672
669000,146.98266672
670000,146.98266672
671000,150.63846672
672000,150.63846672
673000,150.63846672
674000,150.18636672
675000,150.18636672
676000,150.18636672
677000,150.18636672
678000,144.52240006
679000,144.52240006
680000,144.52240006
681000,144.11736671999998
682000,144.11736671999998
683000,144.11736671999998
684000,144.11736671999998
685000,146.38213338
686000,146.38213338
687000,146.38213338
688000,146.38213338
689000,148.56503338000002
690000,148.56503338000002
691000,148.56503338000002
692000,149.07576672
693000,149.07576672
694000,149.07576672
695000,149.07576672
696000,150.68153338
697000,150.68153338
698000,150.68153338
699000,152.61466672
700000,152.61466672
701000,152.61466672
702000,151.65306672000003
703000,151.65306672000003
704000,151.65306672000003
705000,152.72673340000003
706000,152.72673340000003
707000,152.72673340000003
708000,152.72673340000003
709000,154.84480006
710000,154.84480006
711000,154.84480006
712000,152.85796672
713000,152.85796672
714000,152.85796672
715000,153.5689334
716000,153.5689334
717000,153.5689334
718000,161.08286672
719000,161.08286672
720000,161.08286672
721000,161.08286672
722000,156.76203338000002
723000,156.76203338000002
724000,156.76203338000002
725000,155.92596672000002
726000,155.92596672000002
727000,155.92596672000002
728000,155.92596672000002
729000,153.65053338
730000,153.65053338
731000,153.65053338
732000,153.07720004000004
733000,153.07720004000004
734000,152.6332667
735000,152.6332667
736000,152.6332667
737000,152.6332667
738000,154.00926669999998
739000,154.00926669999998
740000,154.00926669999998
741000,154.00926669999998
742000,158.27080003999998
743000,158.27080003999998
744000,158.27080003999998
745000,158.26173336
746000,158.26173336
747000,158.26173336
748000,158.26173336
749000,154.84136668000002
750000,154.84136668000002
751000,154.84136668000002
752000,156.25423334
753000,156.25423334
754000,156.25423334
755000,154.6576
756000,154.6576
757000,154.6576
758000,157.75236665999998
759000,157.75236665999998
760000,157.75236665999998
761000,156.2826
762000,156.2826
763000,156.2826
764000,156.2826
765000,157.39693332
766000,157.39693332
767000,157.39693332
768000,153.09693332
769000,153.09693332
770000,153.09693332
771000,150.23866664
772000,150.23866664
773000,150.23866664
774000,150.23866664
775000,148.42296664
776000,148.42296664
777000,148.42296664
778000,148.42296664
779000,148.58759996
780000,148.58759996
781000,148.58759996
782000,148.3876333
783000,148.3876333
784000,148.3876333
785000,148.3876333
786000,147.83819996
787000,147.83819996
788000,147.83819996
789000,147.61246662
790000,147.61246662
791000,147.61246662
792000,148.89053330000002
793000,148.89053330000002
794000,148.89053330000002
795000,148.81246661999998
796000,148.81246661999998
797000,148.81246661999998
798000,155.6418333
799000,155.6418333
800000,155.6418333
801000,154.9521333
802000,154.9521333
803000,154.9521333
804000,154.9521333
805000,153.03486664
806000,153.03486664
807000,153.03486664
808000,151.14979997999998
809000,151.14979997999998
810000,151.14979997999998
811000,150.85929997999997
812000,150.85929997999997
813000,150.85929997999997
814000,149.34866664
815000,149.34866664
816000,149.34866664
817000,150.28566664
818000,150.28566664
819000,150.28566664
820000,150.28566664
821000,147.67539998
822000,147.67539998
823000,147.67539998
824000,147.67539998
825000,147.31369998
826000,147.31369998
827000,147.31369998
828000,147.31369998
829000,145.70396666
830000,145.70396666
831000,145.70396666
832000,145.70396666
833000,141.87053332
834000,141.87053332
835000,141.87053332
836000,140.92950000000002
837000,140.92950000000002
838000,140.92950000000002
839000,140.92950000000002
840000,133.95233331999998
841000,133.95233331999998
842000,133.95233331999998
843000,133.47123331999998
844000,133.47123331999998
845000,133.47123331999998
846000,133.02803332
847000,133.02803332
848000,133.02803332
849000,133.02803332
850000,133.02803332
851000,132.57173332
852000,132.57173332
853000,132.57173332
854000,135.37509998
855000,135.37509998
856000,135.37509998
857000,135.37509998
858000,133.64706666
859000,133.64706666
860000,133.64706666
861000,133.64706666
862000,135.77883332000002
863000,135.77883332000002
864000,135.77883332000002
865000,136.55643331999997
866000,136.55643331999997
867000,136.55643331999997
868000,136.55643331999997
869000,137.07496663999999
870000,137.07496663999999
871000,137.07496663999999
872000,136.70843331999998
873000,136.70843331999998
874000,136.70843331999998
875000,134.33183332000002
876000,134.33183332000002
877000,134.33183332000002
878000,134.33183332000002
879000,128.24746666000001
880000,128.24746666000001
881000,128.24746666000001
882000,128.24746666000001
883000,128.19533334
884000,128.19533334
885000,128.19533334
886000,125.98303333999998
887000,125.98303333999998
888000,125.98303333999998
889000,125.20880002000001
890000,125.20880002000001
891000,125.20880002000001
892000,126.96180002
893000,126.96180002
894000,126.96180002
895000,126.96180002
896000,130.24853334000002
897000,130.24853334000002
898000,130.24853334000002
899000,130.24853334000002
900000,133.18146668
901000,133.18146668
902000,133.18146668
903000,138.67890002000001
904000,138.67890002000001
905000,138.67890002000001
906000,138.67890002000001
907000,133.40523336
908000,133.40523336
909000,133.40523336
910000,133.53153336
911000,133.53153336
912000,133.53153336
913000,131.34050002
914000,131.34050002
915000,131.34050002
916000,131.34050002
917000,129.0451667
918000,129.0451667
919000,129.0451667
920000,130.63936669999998
921000,130.63936669999998
922000,130.63936669999998
923000,130.63936669999998
924000,130.63936669999998
925000,136.33513338
926000,136.33513338
927000,136.33513338
928000,136.17366672
929000,136.17366672
930000,136.17366672
931000,136.17366672
932000,137.22550006
933000,137.22550006
934000,137.22550006
935000,137.22550006
936000,137.61936672
937000,137.61936672
938000,137.61936672
939000,137.1732334
940000,137.1732334
941000,137.1732334
942000,137.1732334
943000,139.12370006
944000,139.12370006
945000,139.12370006
946000,139.12370006
947000,140.84246674000002
948000,140.84246674000002
949000,140.84246674000002
950000,140.84246674000002
951000,141.83796673999998
952000,141.83796673999998
953000,141.83796673999998
954000,141.83796673999998
955000,139.61143342000003
956000,139.61143342000003
957000,139.61143342000003
958000,139.61143342000003
959000,141.06650008
960000,141.06650008
961000,141.06650008
962000,138.91736676
963000,138.91736676
964000,138.91736676
965000,134.80803342
966000,134.80803342
967000,134.80803342
968000,136.87333342000002
969000,136.87333342000002
970000,136.87333342000002
971000,136.87333342000002
972000,135.26456676
973000,135.26456676
974000,135.26456676
975000,135.26456676
976000,137.19036676
977000,137.19036676
978000,137.19036676
979000,135.85833342
980000,135.85833342
981000,135.85833342
982000,135.85833342
983000,135.27600008
984000,135.27600008
985000,135.27600008
986000,139.28943342
987000,139.28943342
988000,139.28943342
989000,139.28943342
990000,142.38770008
991000,142.38770008
992000,142.38770008
993000,142.38770008
994000,138.21363341999998
995000,138.21363341999998
996000,138.21363341999998
997000,138.21363341999998
998000,136.37226676
999000,136.37226676
1000000,136.37226676
1001000,136.37226676
1002000,136.37226676
1003000,141.06106676
1004000,141.06106676
1005000,141.06106676
1006000,145.32676676
1007000,145.32676676
1008000,145.32676676
1009000,145.32676676
1010000,148.26466676
1011000,148.26466676
1012000,148.26466676
1013000,148.26466676
1014000,148.26466676
1015000,151.96073342
1016000,151.96073342
1017000,151.96073342
1018000,151.96073342
1019000,154.71723342
1020000,154.71723342
1021000,154.71723342
1022000,154.71723342
1023000,159.21256676
1024000,159.21256676
1025000,159.21256676
1026000,160.57356676
1027000,160.57356676
1028000,160.57356676
1029000,160.57356676
1030000,162.18093342
1031000,162.18093342
1032000,162.18093342
1033000,158.12856676
1034000,158.12856676
1035000,158.12856676
1036000,158.12856676
1037000,156.15826675999998
1038000,156.15826675999998
1039000,156.15826675999998
1040000,156.15826675999998
1041000,156.15826675999998
1042000,156.43493342
1043000,156.43493342
1044000,156.43493342
1045000,156.43493342
1046000,155.86153342
1047000,155.86153342
1048000,155.86153342
1049000,155.86153342
1050000,154.61286676
1051000,154.61286676
1052000,154.61286676
1053000,155.50266675999998
1054000,155.50266675999998
1055000,155.50266675999998
1056000,154.39813342000002
1057000,154.39813342000002
1058000,154.39813342000002
1059000,154.39813342000002
1060000,154.39813342000002
1061000,153.89463342000002
1062000,153.89463342000002
1063000,153.89463342000002
1064000,155.88983342
1065000,155.88983342
1066000,155.88983342
1067000,155.11786674
1068000,155.11786674
1069000,155.11786674
1070000,155.11786674
1071000,157.64306674000002
1072000,157.64306674000002
1073000,157.64306674000002
1074000,157.64306674000002
1075000,161.03800006
1076000,161.03800006
1077000,161.03800006
1078000,149.39163340000002
1079000,149.39163340000002
1080000,149.39163340000002
1081000,149.39163340000002
1082000,149.1262334
1083000,149.1262334
1084000,149.1262334
1085000,149.1262334
1086000,147.3595334
1087000,147.3595334
1088000,147.3595334
1089000,145.91980006000003
1090000,145.91980006000003
1091000,145.91980006000003
1092000,145.91980006000003
1093000,150.63970006
1094000,150.63970006
1095000,150.63970006
1096000,150.63970006
1097000,149.90630006
1098000,149.90630006
1099000,149.90630006
1100000,149.90630006
1101000,143.78870006
1102000,143.78870006
1103000,143.78870006
1104000,143.78870006
1105000,145.76780005999998
1106000,145.76780005999998
1107000,145.76780005999998
1108000,147.81836674
1109000,147.81836674
1110000,147.81836674
1111000,147.81836674
1112000,140.71940006
1113000,140.71940006
1114000,140.71940006
1115000,143.89303339999998
1116000,143.89303339999998
1117000,143.89303339999998
1118000,143.89303339999998
1119000,141.70386671999998
1120000,141.70386671999998
1121000,141.70386671999998
1122000,140.56310006
1123000,140.56310006
1124000,140.56310006
1125000,136.45900006
1126000,136.45900006
1127000,136.45900006
1128000,136.45900006
1129000,136.52143339999998
1130000,136.52143339999998
1131000,136.52143339999998
1132000,135.97600006
1133000,135.97600006
1134000,135.97600006
1135000,137.82996672
1136000,137.82996672
1137000,137.82996672
1138000,132.36196671999997
1139000,132.36196671999997
1140000,132.36196671999997
1141000,132.03513338000002
1142000,132.03513338000002
1143000,132.03513338000002
1144000,132.03513338000002
1145000,134.3160667
1146000,134.3160667
1147000,134.3160667
1148000,134.3160667
1149000,136.13450004
1150000,136.13450004
1151000,136.13450004
1152000,132.41320004000002
1153000,132.41320004000002
1154000,132.41320004000002
1155000,131.83933338
1156000,131.83933338
1157000,131.83933338
1158000,131.83933338
1159000,131.83933338
1160000,133.81353338
1161000,133.81353338
1162000,133.81353338
1163000,134.14493338
1164000,134.14493338
1165000,134.14493338
1166000,138.99923338
1167000,138.99923338
1168000,138.99923338
1169000,138.99923338
1170000,137.73140003999998
1171000,137.73140003999998
1172000,137.73140003999998
1173000,137.73140003999998
1174000,136.6188667
1175000,136.6188667
1176000,136.6188667
1177000,140.4081667
1178000,140.4081667
1179000,140.4081667
1180000,139.66483336
1181000,139.66483336
1182000,139.66483336
1183000,139.66483336
1184000,137.99633336
1185000,137.99633336
1186000,137.99633336
1187000,132.62576668
1188000,132.62576668
1189000,132.62576668
1190000,132.62576668
1191000,130.43130000000002
1192000,130.43130000000002
1193000,130.43130000000002
1194000,129.86266668
1195000,129.86266668
1196000,129.86266668
1197000,129.86266668
1198000,124.72013333999999
1199000,124.72013333999999
1200000,124.72013333999999
1201000,124.72013333999999
1202000,124.54330000000002
1203000,124.54330000000002
1204000,124.54330000000002
1205000,117.07863334000001
1206000,117.07863334000001
1207000,117.07863334000001
1208000,117.07863334000001
1209000,117.88446668
1210000,117.88446668
1211000,117.88446668
1212000,118.22643334
1213000,118.22643334
1214000,118.22643334
1215000,118.22643334
1216000,117.51496668
1217000,117.51496668
1218000,117.51496668
1219000,117.51496668
1220000,115.88106668
1221000,115.88106668
1222000,115.88106668
1223000,118.03640002000002
1224000,118.03640002000002
1225000,118.03640002000002
1226000,118.03640002000002
1227000,120.95503334000003
1228000,120.95503334000003
1229000,120.95503334000003
1230000,120.95503334000003
1231000,120.95503334000003
1232000,122.78853334
1233000,122.78853334
1234000,122.78853334
1235000,122.78853334
1236000,120.48419999999999
1237000,120.48419999999999
1238000,120.48419999999999
1239000,120.48419999999999
1240000,122.68006666
1241000,122.68006666
1242000,122.68006666
1243000,122.68006666
1244000,122.68006666
1245000,126.47963331999999
1246000,126.47963331999999
1247000,126.47963331999999
1248000,126.47963331999999
1249000,128.9985
1250000,128.9985
1251000,128.9985
1252000,128.9985
1253000,130.76416666
1254000,130.76416666
1255000,130.76416666
1256000,130.74403334
1257000,130.74403334
1258000,130.74403334
1259000,130.74403334
1260000,142.56766666
1261000,142.56766666
1262000,142.56766666
1263000,142.56766666
1264000,145.2519
1265000,145.2519
1266000,145.2519
