Num timestep,mean reward,,
1669000,244.1989666,,
,,,
1670000,244.1989666,,
,,,
1671000,244.1989666,,
,,,
1672000,244.1989666,,
,,,
1673000,245.0482666,,
,,,
1674000,245.0482666,,
,,,
1675000,245.0482666,,
,,,
1676000,245.0482666,,
,,,
1677000,249.5167,,
,,,
1678000,249.5167,,
,,,
1679000,249.5167,,
,,,
1680000,249.5167,,
,,,
1681000,251.0755666,,
,,,
1682000,251.0755666,,
,,,
1683000,251.0755666,,
,,,
1684000,251.0755666,,
,,,
1685000,251.6352666,,
,,,
1686000,251.6352666,,
,,,
1687000,251.6352666,,
,,,
1688000,252.6165,,
,,,
1689000,252.6165,,
,,,
1690000,252.6165,,
,,,
1691000,252.6165,,
,,,
1692000,256.7753666,,
,,,
1693000,256.7753666,,
,,,
1694000,256.7753666,,
,,,
1695000,258.2397666,,
,,,
1696000,258.2397666,,
,,,
1697000,258.2397666,,
,,,
1698000,258.2397666,,
,,,
1699000,260.0024,,
,,,
1700000,260.0024,,
,,,
1701000,260.0024,,
,,,
1702000,258.8446,,
,,,
1703000,258.8446,,
,,,
1704000,258.8446,,
,,,
1705000,258.8446,,
,,,
1706000,261.5782,,
,,,
1707000,261.5782,,
,,,
1708000,261.5782,,
,,,
1709000,261.5782,,
,,,
1710000,261.6935333,,
,,,
1711000,261.6935333,,
,,,
1712000,261.6935333,,
,,,
1713000,261.6935333,,
,,,
1714000,261.3530333,,
,,,
1715000,261.3530333,,
,,,
1716000,261.3530333,,
,,,
1717000,261.3530333,,
,,,
1718000,263.2394,,
,,,
1719000,263.2394,,
,,,
1720000,263.2394,,
,,,
1721000,263.2394,,
,,,
1722000,263.2394,,
,,,
1723000,264.7729667,,
,,,
1724000,264.7729667,,
,,,
1725000,264.7729667,,
,,,
1726000,264.7729667,,
,,,
1727000,259.8654,,
,,,
1728000,259.8654,,
,,,
1729000,259.8654,,
,,,
1730000,259.8654,,
,,,
1731000,259.0582,,
,,,
1732000,259.0582,,
,,,
1733000,259.0582,,
,,,
1734000,259.0582,,
,,,
1735000,259.0582,,
,,,
1736000,264.6238333,,
,,,
1737000,264.6238333,,
,,,
1738000,264.6238333,,
,,,
1739000,264.6238333,,
,,,
1740000,264.6238333,,
,,,
1741000,268.2943,,
,,,
1742000,268.2943,,
,,,
1743000,268.2943,,
,,,
1744000,268.2943,,
,,,
1745000,269.8712333,,
,,,
1746000,269.8712333,,
,,,
1747000,269.8712333,,
,,,
1748000,269.8712333,,
,,,
1749000,267.9984,,
,,,
1750000,267.9984,,
,,,
1751000,267.9984,,
,,,
1752000,267.9984,,
,,,
1753000,268.8091333,,
,,,
1754000,268.8091333,,
,,,
1755000,268.8091333,,
,,,
1756000,268.8091333,,
,,,
1757000,266.1084333,,
,,,
1758000,266.1084333,,
,,,
1759000,266.1084333,,
,,,
1760000,266.1084333,,
,,,
1761000,264.9697333,,
,,,
1762000,264.9697333,,
,,,
1763000,264.9697333,,
,,,
1764000,264.9697333,,
,,,
1765000,266.0229333,,
,,,
1766000,266.0229333,,
,,,
1767000,266.0229333,,
,,,
1768000,266.0229333,,
,,,
1769000,262.3558,,
,,,
1770000,262.3558,,
,,,
1771000,262.3558,,
,,,
1772000,262.3558,,
,,,
1773000,262.3558,,
,,,
1774000,264.2563667,,
,,,
1775000,264.2563667,,
,,,
1776000,264.2563667,,
,,,
1777000,264.2563667,,
,,,
1778000,264.2563667,,
,,,
1779000,258.5936333,,
,,,
1780000,258.5936333,,
,,,
1781000,258.5936333,,
,,,
1782000,258.5936333,,
,,,
1783000,256.9512,,
,,,
1784000,256.9512,,
,,,
1785000,256.9512,,
,,,
1786000,256.9512,,
,,,
1787000,256.9512,,
,,,
1788000,256.9512,,
,,,
1789000,256.9512,,
,,,
1790000,264.9416333,,
,,,
1791000,264.9416333,,
,,,
1792000,264.9416333,,
,,,
1793000,264.9416333,,
,,,
1794000,268.8277333,,
,,,
1795000,268.8277333,,
,,,
1796000,268.8277333,,
,,,
1797000,268.8277333,,
,,,
1798000,272.8992667,,
,,,
1799000,272.8992667,,
,,,
1800000,272.8992667,,
,,,
1801000,272.8992667,,
,,,
1802000,272.4221667,,
,,,
1803000,272.4221667,,
,,,
1804000,272.4221667,,
,,,
1805000,274.0791667,,
,,,
1806000,274.0791667,,
,,,
1807000,274.0791667,,
,,,
1808000,274.0791667,,
,,,
1809000,274.0791667,,
,,,
1810000,276.4654,,
,,,
1811000,276.4654,,
,,,
1812000,276.4654,,
,,,
1813000,276.4654,,
,,,
1814000,274.3249667,,
,,,
1815000,274.3249667,,
,,,
1816000,274.3249667,,
,,,
1817000,281.5028667,,
,,,
1818000,281.5028667,,
,,,
1819000,281.5028667,,
,,,
1820000,281.5028667,,
,,,
1821000,281.5028667,,
,,,
1822000,284.2818667,,
,,,
1823000,284.2818667,,
,,,
1824000,284.2818667,,
,,,
1825000,284.2818667,,
,,,
1826000,285.2604,,
,,,
1827000,285.2604,,
,,,
1828000,285.2604,,
,,,
1829000,285.2604,,
,,,
1830000,285.2604,,
,,,
1831000,285.5698667,,
,,,
1832000,285.5698667,,
,,,
1833000,285.5698667,,
,,,
1834000,280.8520333,,
,,,
1835000,280.8520333,,
,,,
1836000,280.8520333,,
,,,
1837000,280.8520333,,
,,,
1838000,280.8520333,,
,,,
1839000,279.9607,,
,,,
1840000,279.9607,,
,,,
1841000,279.9607,,
,,,
1842000,279.9607,,
,,,
1843000,279.9607,,
,,,
1844000,279.9607,,
,,,
1845000,278.4328333,,
,,,
1846000,278.4328333,,
,,,
1847000,278.4328333,,
,,,
1848000,278.4328333,,
,,,
1849000,282.1967667,,
,,,
1850000,282.1967667,,
,,,
1851000,282.1967667,,
,,,
1852000,282.1967667,,
,,,
1853000,282.1967667,,
,,,
1854000,282.1967667,,
,,,
1855000,283.8747,,
,,,
1856000,283.8747,,
,,,
1857000,283.8747,,
,,,
1858000,283.8747,,
,,,
1859000,283.8747,,
,,,
1860000,285.1938667,,
,,,
1861000,285.1938667,,
,,,
1862000,285.1938667,,
,,,
1863000,285.1938667,,
,,,
1864000,282.7693667,,
,,,
1865000,282.7693667,,
,,,
1866000,282.7693667,,
,,,
1867000,282.7693667,,
,,,
1868000,283.0386,,
,,,
1869000,283.0386,,
,,,
1870000,283.0386,,
,,,
1871000,283.0386,,
,,,
1872000,283.0386,,
,,,
1873000,282.3023,,
,,,
1874000,282.3023,,
,,,
1875000,282.3023,,
,,,
1876000,282.3023,,
,,,
1877000,284.2816667,,
,,,
1878000,284.2816667,,
,,,
1879000,284.2816667,,
,,,
1880000,284.2816667,,
,,,
1881000,279.2976,,
,,,
1882000,279.2976,,
,,,
1883000,279.2976,,
,,,
1884000,279.2976,,
,,,
1885000,279.2976,,
,,,
1886000,283.8457333,,
,,,
1887000,283.8457333,,
,,,
1888000,283.8457333,,
,,,
1889000,283.8457333,,
,,,
1890000,283.8457333,,
,,,
1891000,283.8457333,,
,,,
1892000,289.2368,,
,,,
1893000,289.2368,,
,,,
1894000,289.2368,,
,,,
1895000,288.2422667,,
,,,
1896000,288.2422667,,
,,,
1897000,288.2422667,,
,,,
1898000,288.2422667,,
,,,
1899000,287.9105333,,
,,,
1900000,287.9105333,,
,,,
1901000,287.9105333,,
,,,
1902000,287.9105333,,
,,,
1903000,289.8510333,,
,,,
1904000,289.8510333,,
,,,
1905000,289.8510333,,
,,,
1906000,287.8556,,
,,,
1907000,287.8556,,
,,,
1908000,287.8556,,
,,,
1909000,287.8556,,
,,,
1910000,286.0102,,
,,,
1911000,286.0102,,
,,,
1912000,286.0102,,
,,,
1913000,283.6417667,,
,,,
1914000,283.6417667,,
,,,
1915000,283.6417667,,
,,,
1916000,283.6417667,,
,,,
1917000,275.5967333,,
,,,
1918000,275.5967333,,
,,,
1919000,275.5967333,,
,,,
1920000,275.5967333,,
,,,
1921000,275.5967333,,
,,,
1922000,275.5967333,,
,,,
1923000,279.6770333,,
,,,
1924000,279.6770333,,
,,,
1925000,279.6770333,,
,,,
1926000,279.6770333,,
,,,
1927000,279.6770333,,
,,,
1928000,279.3797333,,
,,,
1929000,279.3797333,,
,,,
1930000,279.3797333,,
,,,
1931000,279.3797333,,
,,,
1932000,279.3797333,,
,,,
1933000,279.2881,,
,,,
1934000,279.2881,,
,,,
1935000,279.2881,,
,,,
1936000,273.6841334,,
,,,
1937000,273.6841334,,
,,,
1938000,273.6841334,,
,,,
1939000,273.6841334,,
,,,
1940000,273.6841334,,
,,,
1941000,276.1095667,,
,,,
1942000,276.1095667,,
,,,
1943000,276.1095667,,
,,,
1944000,276.1095667,,
,,,
1945000,276.1095667,,
,,,
1946000,282.4344333,,
,,,
1947000,282.4344333,,
,,,
1948000,282.4344333,,
,,,
1949000,282.4344333,,
,,,
1950000,282.4344333,,
,,,
1951000,281.1494,,
,,,
1952000,281.1494,,
,,,
1953000,281.1494,,
,,,
1954000,281.1494,,
,,,
1955000,275.4236,,
,,,
1956000,275.4236,,
,,,
1957000,275.4236,,
,,,
1958000,275.4236,,
,,,
1959000,275.4236,,
,,,
1960000,275.7416333,,
,,,
1961000,275.7416333,,
,,,
1962000,275.7416333,,
,,,
1963000,275.7416333,,
,,,
1964000,276.5162,,
,,,
1965000,276.5162,,
,,,
1966000,276.5162,,
,,,
1967000,276.5162,,
,,,
1968000,274.5542333,,
,,,
1969000,274.5542333,,
,,,
1970000,274.5542333,,
,,,
1971000,274.5542333,,
,,,
1972000,274.1383333,,
,,,
1973000,274.1383333,,
,,,
1974000,274.1383333,,
,,,
1975000,274.1383333,,
,,,
1976000,274.1383333,,
,,,
1977000,269.4749333,,
,,,
1978000,269.4749333,,
,,,
1979000,269.4749333,,
,,,
1980000,269.4749333,,
,,,
1981000,269.4749333,,
,,,
1982000,265.8079333,,
,,,
1983000,265.8079333,,
,,,
1984000,265.8079333,,
,,,
1985000,265.8079333,,
,,,
1986000,265.1864667,,
,,,
1987000,265.1864667,,
,,,
1988000,265.1864667,,
,,,
1989000,265.1864667,,
,,,
1990000,265.1864667,,
,,,
1991000,267.3354,,
,,,
1992000,267.3354,,
,,,
1993000,267.3354,,
,,,
1994000,267.3354,,
,,,
1995000,267.3354,,
,,,
1996000,268.8313333,,
,,,
1997000,268.8313333,,
,,,
1998000,268.8313333,,
,,,
1999000,269.2984667,,
,,,
2000000,269.2984667,,
,,,
2001000,269.2984667,,
,,,
2002000,269.2984667,,
,,,
2003000,272.6706,,
,,,
2004000,272.6706,,
,,,
2005000,272.6706,,
,,,
2006000,272.6706,,
,,,
2007000,265.9852,,
,,,
2008000,265.9852,,
,,,
2009000,265.9852,,
,,,
2010000,265.9852,,
,,,
2011000,260.921,,
,,,
2012000,260.921,,
,,,
2013000,260.921,,
,,,
2014000,260.921,,
,,,
2015000,263.2135,,
,,,
2016000,263.2135,,
,,,
2017000,263.2135,,
,,,
2018000,263.2135,,
,,,
2019000,263.2135,,
,,,
2020000,263.2135,,
,,,
2021000,263.2135,,
,,,
2022000,263.2135,,
,,,
2023000,262.8476667,,
,,,
2024000,262.8476667,,
,,,
2025000,262.8476667,,
,,,
2026000,262.6372667,,
,,,
2027000,262.6372667,,
,,,
2028000,262.6372667,,
,,,
2029000,262.6372667,,
,,,
2030000,262.6372667,,
,,,
2031000,261.5451334,,
,,,
2032000,261.5451334,,
,,,
2033000,261.5451334,,
,,,
2034000,261.5451334,,
,,,
2035000,258.4087334,,
,,,
2036000,258.4087334,,
,,,
2037000,258.4087334,,
,,,
2038000,258.4087334,,
,,,
2039000,255.8077,,
,,,
2040000,255.8077,,
,,,
2041000,255.8077,,
,,,
2042000,255.8077,,
,,,
2043000,253.8679,,
,,,
2044000,253.8679,,
,,,
2045000,253.8679,,
,,,
2046000,253.8679,,
,,,
2047000,253.8679,,
,,,
2048000,257.1027334,,
,,,
2049000,257.1027334,,
,,,
2050000,257.1027334,,
,,,
2051000,252.4759,,
,,,
2052000,252.4759,,
,,,
2053000,252.4759,,
,,,
2054000,254.4665667,,
,,,
2055000,254.4665667,,
,,,
2056000,254.4665667,,
,,,
2057000,254.4665667,,
,,,
2058000,254.4665667,,
,,,
2059000,258.4482667,,
,,,
2060000,258.4482667,,
,,,
2061000,258.4482667,,
,,,
2062000,258.4482667,,
,,,
2063000,258.4482667,,
,,,
2064000,256.1668,,
,,,
2065000,256.1668,,
,,,
2066000,256.1668,,
,,,
2067000,256.1668,,
,,,
2068000,256.1668,,
,,,
2069000,254.8852667,,
,,,
2070000,254.8852667,,
,,,
2071000,254.8852667,,
,,,
2072000,254.8852667,,
,,,
2073000,250.1028,,
,,,
2074000,250.1028,,
,,,
2075000,250.1028,,
,,,
2076000,250.1028,,
,,,
2077000,245.2540667,,
,,,
2078000,245.2540667,,
,,,
2079000,245.2540667,,
,,,
2080000,247.2558333,,
,,,
2081000,247.2558333,,
,,,
2082000,247.2558333,,
,,,
2083000,247.2558333,,
,,,
2084000,247.7859333,,
,,,
2085000,247.7859333,,
,,,
2086000,247.7859333,,
,,,
2087000,247.7859333,,
,,,
2088000,247.7859333,,
,,,
2089000,249.1620333,,
,,,
2090000,249.1620333,,
,,,
2091000,249.1620333,,
,,,
2092000,249.1620333,,
,,,
2093000,246.7197,,
,,,
2094000,246.7197,,
,,,
2095000,246.7197,,
,,,
2096000,246.7197,,
,,,
2097000,246.7197,,
,,,
2098000,252.5829333,,
,,,
2099000,252.5829333,,
,,,
2100000,252.5829333,,
,,,
2101000,252.5829333,,
,,,
2102000,252.5829333,,
,,,
2103000,253.8058,,
,,,
2104000,253.8058,,
,,,
2105000,253.8058,,
,,,
2106000,248.3490334,,
,,,
2107000,248.3490334,,
,,,
2108000,248.3490334,,
,,,
2109000,248.3490334,,
,,,
2110000,248.3490334,,
,,,
2111000,248.3490334,,
,,,
2112000,248.3490334,,
,,,
2113000,249.9576334,,
,,,
2114000,249.9576334,,
,,,
2115000,249.9576334,,
,,,
2116000,251.065,,
,,,
2117000,251.065,,
,,,
2118000,251.065,,
,,,
2119000,251.065,,
,,,
2120000,251.065,,
,,,
2121000,250.6747667,,
,,,
2122000,250.6747667,,
,,,
2123000,250.6747667,,
,,,
2124000,250.6747667,,
,,,
2125000,250.6747667,,
,,,
2126000,247.5709,,
,,,
2127000,247.5709,,
,,,
2128000,247.5709,,
,,,
2129000,247.5709,,
,,,
2130000,247.5709,,
,,,
2131000,247.5709,,
,,,
2132000,247.5709,,
,,,
2133000,251.0223667,,
,,,
2134000,251.0223667,,
,,,
2135000,251.0223667,,
,,,
2136000,251.0223667,,
,,,
2137000,251.0223667,,
,,,
2138000,251.0223667,,
,,,
2139000,257.8087667,,
,,,
2140000,257.8087667,,
,,,
2141000,257.8087667,,
,,,
2142000,257.8087667,,
,,,
2143000,264.4266333,,
,,,
2144000,264.4266333,,
,,,
2145000,264.4266333,,
,,,
2146000,264.4266333,,
,,,
2147000,264.4266333,,
,,,
2148000,264.4266333,,
,,,
2149000,264.4266333,,
,,,
2150000,263.3055333,,
,,,
2151000,263.3055333,,
,,,
2152000,263.3055333,,
,,,
2153000,263.3055333,,
,,,
2154000,263.3055333,,
,,,
2155000,266.9125667,,
,,,
2156000,266.9125667,,
,,,
2157000,266.9125667,,
,,,
2158000,266.9125667,,
,,,
2159000,266.5090333,,
,,,
2160000,266.5090333,,
,,,
2161000,266.5090333,,
,,,
2162000,266.5090333,,
,,,
2163000,266.5090333,,
,,,
2164000,269.7362667,,
,,,
2165000,269.7362667,,
,,,
2166000,269.7362667,,
,,,
2167000,269.7362667,,
,,,
2168000,267.3131334,,
,,,
2169000,267.3131334,,
,,,
2170000,267.3131334,,
,,,
2171000,267.3131334,,
,,,
2172000,267.3131334,,
,,,
2173000,260.2341667,,
,,,
2174000,260.2341667,,
,,,
2175000,260.2341667,,
,,,
2176000,261.0859334,,
,,,
2177000,261.0859334,,
,,,
2178000,261.0859334,,
,,,
2179000,261.0859334,,
,,,
2180000,261.0859334,,
,,,
2181000,266.2805,,
,,,
2182000,266.2805,,
,,,
2183000,266.2805,,
,,,
2184000,266.2805,,
,,,
2185000,266.2805,,
,,,
2186000,264.0482334,,
,,,
2187000,264.0482334,,
,,,
2188000,264.0482334,,
,,,
2189000,258.4723,,
,,,
2190000,258.4723,,
,,,
2191000,258.4723,,
,,,
2192000,258.4723,,
,,,
2193000,258.4723,,
,,,
2194000,258.4723,,
,,,
2195000,260.1858667,,
,,,
2196000,260.1858667,,
,,,
2197000,260.1858667,,
,,,
2198000,260.1858667,,
,,,
2199000,262.6011,,
,,,
2200000,262.6011,,
,,,
2201000,262.6011,,
,,,
2202000,262.6011,,
,,,
2203000,263.9296,,
,,,
2204000,263.9296,,
,,,
2205000,263.9296,,
,,,
2206000,263.9296,,
,,,
2207000,261.875,,
,,,
2208000,261.875,,
,,,
2209000,261.875,,
,,,
2210000,261.875,,
,,,
2211000,261.875,,
,,,
2212000,261.875,,
,,,
2213000,263.863,,
,,,
2214000,263.863,,
,,,
2215000,263.863,,
,,,
2216000,264.9283667,,
,,,
2217000,264.9283667,,
,,,
2218000,264.9283667,,
,,,
2219000,264.9283667,,
,,,
2220000,264.9283667,,
,,,
2221000,264.3939333,,
,,,
2222000,264.3939333,,
,,,
2223000,264.3939333,,
,,,
2224000,264.3939333,,
,,,
2225000,264.9579667,,
,,,
2226000,264.9579667,,
,,,
2227000,264.9579667,,
,,,
2228000,264.9579667,,
,,,
2229000,262.8518,,
,,,
2230000,262.8518,,
,,,
2231000,262.8518,,
,,,
2232000,262.8518,,
,,,
2233000,264.1671667,,
,,,
2234000,264.1671667,,
,,,
2235000,264.1671667,,
,,,
2236000,264.1671667,,
,,,
2237000,264.1671667,,
,,,
2238000,268.2787333,,
,,,
2239000,268.2787333,,
,,,
2240000,268.2787333,,
,,,
2241000,268.2787333,,
,,,
2242000,268.2787333,,
,,,
2243000,267.0269667,,
,,,
2244000,267.0269667,,
,,,
2245000,267.0269667,,
,,,
2246000,267.0269667,,
,,,
2247000,267.0269667,,
,,,
2248000,265.1903667,,
,,,
2249000,265.1903667,,
,,,
2250000,265.1903667,,
,,,
2251000,265.1903667,,
,,,
2252000,267.8409667,,
,,,
2253000,267.8409667,,
,,,
2254000,267.8409667,,
,,,
2255000,267.8409667,,
,,,
2256000,265.0165333,,
,,,
2257000,265.0165333,,
,,,
2258000,265.0165333,,
,,,
2259000,265.0165333,,
,,,
2260000,270.1318333,,
,,,
2261000,270.1318333,,
,,,
2262000,270.1318333,,
,,,
2263000,270.1318333,,
,,,
2264000,270.1318333,,
,,,
2265000,270.1318333,,
,,,
2266000,276.3964667,,
,,,
2267000,276.3964667,,
,,,
2268000,276.3964667,,
,,,
2269000,276.3964667,,
,,,
2270000,281.0716,,
,,,
2271000,281.0716,,
,,,
2272000,281.0716,,
,,,
2273000,281.0716,,
,,,
2274000,281.0716,,
,,,
2275000,280.1487,,
,,,
2276000,280.1487,,
,,,
2277000,280.1487,,
,,,
2278000,280.1487,,
,,,
2279000,285.8024333,,
,,,
2280000,285.8024333,,
,,,
2281000,285.8024333,,
,,,
2282000,285.8024333,,
,,,
2283000,287.4769,,
,,,
2284000,287.4769,,
,,,
2285000,287.4769,,
,,,
2286000,287.4769,,
,,,
2287000,287.4769,,
,,,
2288000,287.3966,,
,,,
2289000,287.3966,,
,,,
2290000,287.3966,,
,,,
2291000,287.3966,,
,,,
2292000,287.3966,,
,,,
2293000,290.9915333,,
,,,
2294000,290.9915333,,
,,,
2295000,290.9915333,,
,,,
2296000,290.9915333,,
,,,
2297000,290.9915333,,
,,,
2298000,291.3973667,,
,,,
2299000,291.3973667,,
,,,
2300000,291.3973667,,
,,,
2301000,291.3973667,,
,,,
2302000,291.3973667,,
,,,
2303000,291.3973667,,
,,,
2304000,292.8863667,,
,,,
2305000,292.8863667,,
,,,
2306000,292.8863667,,
,,,
2307000,292.8863667,,
,,,
2308000,293.1605667,,
,,,
2309000,293.1605667,,
,,,
2310000,293.1605667,,
,,,
2311000,293.1605667,,
,,,
2312000,293.1605667,,
,,,
2313000,296.7187,,
,,,
2314000,296.7187,,
,,,
2315000,296.7187,,
,,,
2316000,296.7187,,
,,,
2317000,296.7187,,
,,,
2318000,299.1904667,,
,,,
2319000,299.1904667,,
,,,
2320000,299.1904667,,
,,,
2321000,299.1904667,,
,,,
2322000,299.0226667,,
,,,
2323000,299.0226667,,
,,,
2324000,299.0226667,,
,,,
2325000,299.0226667,,
,,,
2326000,299.0226667,,
,,,
2327000,307.4985333,,
,,,
2328000,307.4985333,,
,,,
2329000,307.4985333,,
,,,
2330000,307.4985333,,
,,,
2331000,306.5711333,,
,,,
2332000,306.5711333,,
,,,
2333000,306.5711333,,
,,,
2334000,306.5711333,,
,,,
2335000,306.5711333,,
,,,
2336000,305.4337333,,
,,,
2337000,305.4337333,,
,,,
2338000,305.4337333,,
,,,
2339000,305.4337333,,
,,,
2340000,304.6999,,
,,,
2341000,304.6999,,
,,,
2342000,304.6999,,
,,,
2343000,304.6999,,
,,,
2344000,304.6999,,
,,,
2345000,301.0166333,,
,,,
2346000,301.0166333,,
,,,
2347000,301.0166333,,
,,,
2348000,301.0166333,,
,,,
2349000,301.0166333,,
,,,
2350000,301.0166333,,
,,,
2351000,300.3947,,
,,,
2352000,300.3947,,
,,,
2353000,300.3947,,
,,,
2354000,300.3947,,
,,,
2355000,303.5497666,,
,,,
2356000,303.5497666,,
,,,
2357000,303.5497666,,
,,,
2358000,303.5497666,,
,,,
2359000,303.5497666,,
,,,
2360000,308.1679,,
,,,
2361000,308.1679,,
,,,
2362000,308.1679,,
,,,
2363000,308.1679,,
,,,
2364000,308.1679,,
,,,
2365000,308.1679,,
,,,
2366000,305.3454,,
,,,
2367000,305.3454,,
,,,
2368000,305.3454,,
,,,
2369000,298.5009,,
,,,
2370000,298.5009,,
,,,
2371000,298.5009,,
,,,
2372000,298.5009,,
,,,
2373000,298.5009,,
,,,
2374000,301.9123333,,
,,,
2375000,301.9123333,,
,,,
2376000,301.9123333,,
,,,
2377000,301.9123333,,
,,,
2378000,301.9123333,,
,,,
2379000,301.9123333,,
,,,
2380000,302.2195666,,
,,,
2381000,302.2195666,,
,,,
2382000,302.2195666,,
,,,
2383000,302.2195666,,
,,,
2384000,302.2195666,,
,,,
2385000,302.2195666,,
,,,
2386000,303.9715333,,
,,,
2387000,303.9715333,,
,,,
2388000,303.9715333,,
,,,
2389000,303.9715333,,
,,,
2390000,303.9715333,,
,,,
2391000,303.9715333,,
,,,
2392000,303.9715333,,
,,,
2393000,305.8592,,
,,,
2394000,305.8592,,
,,,
2395000,305.8592,,
,,,
2396000,305.8592,,
,,,
2397000,305.8592,,
,,,
2398000,306.6631333,,
,,,
2399000,306.6631333,,
,,,
2400000,306.6631333,,
,,,
2401000,306.6631333,,
,,,
2402000,306.6631333,,
,,,
2403000,308.9338333,,
,,,
2404000,308.9338333,,
,,,
2405000,308.9338333,,
,,,
2406000,308.9338333,,
,,,
2407000,308.9338333,,
,,,
2408000,315.9365333,,
,,,
2409000,315.9365333,,
,,,
2410000,315.9365333,,
,,,
2411000,313.5380333,,
,,,
2412000,313.5380333,,
,,,
2413000,313.5380333,,
,,,
2414000,313.5380333,,
,,,
2415000,313.5380333,,
,,,
2416000,307.1792,,
,,,
2417000,307.1792,,
,,,
2418000,307.1792,,
,,,
2419000,307.1792,,
,,,
2420000,307.1792,,
,,,
2421000,307.1792,,
,,,
2422000,307.1792,,
,,,
2423000,312.9078666,,
,,,
2424000,312.9078666,,
,,,
2425000,312.9078666,,
,,,
2426000,312.9078666,,
,,,
2427000,312.9078666,,
,,,
2428000,318.5448666,,
,,,
2429000,318.5448666,,
,,,
2430000,318.5448666,,
,,,
2431000,318.5448666,,
,,,
2432000,318.1752666,,
,,,
2433000,318.1752666,,
,,,
2434000,318.1752666,,
,,,
2435000,318.1752666,,
,,,
2436000,318.1752666,,
,,,
2437000,317.9633,,
,,,
2438000,317.9633,,
,,,
2439000,317.9633,,
,,,
2440000,317.9633,,
,,,
2441000,317.9633,,
,,,
2442000,317.7825,,
,,,
2443000,317.7825,,
,,,
2444000,317.7825,,
,,,
2445000,317.7825,,
,,,
2446000,317.7825,,
,,,
2447000,317.7825,,
,,,
2448000,317.7825,,
,,,
2449000,328.5241666,,
,,,
2450000,328.5241666,,
,,,
2451000,328.5241666,,
,,,
2452000,328.5241666,,
,,,
2453000,328.5241666,,
,,,
2454000,320.7648,,
,,,
2455000,320.7648,,
,,,
2456000,320.7648,,
,,,
2457000,320.7648,,
,,,
2458000,321.4367,,
,,,
2459000,321.4367,,
,,,
2460000,321.4367,,
,,,
2461000,321.4367,,
,,,
2462000,321.4367,,
,,,
2463000,321.4494,,
,,,
2464000,321.4494,,
,,,
2465000,321.4494,,
,,,
2466000,321.4494,,
,,,
2467000,321.4494,,
,,,
2468000,321.4494,,
,,,
2469000,323.1956666,,
,,,
2470000,323.1956666,,
,,,
2471000,323.1956666,,
,,,
2472000,323.1956666,,
,,,
2473000,324.9777,,
,,,
2474000,324.9777,,
,,,
2475000,324.9777,,
,,,
2476000,324.9777,,
,,,
2477000,322.8729,,
,,,
2478000,322.8729,,
,,,
2479000,322.8729,,
,,,
2480000,322.8729,,
,,,
2481000,315.993,,
,,,
2482000,315.993,,
,,,
2483000,315.993,,
,,,
2484000,315.993,,
,,,
2485000,315.993,,
,,,
2486000,315.993,,
,,,
2487000,315.993,,
,,,
2488000,315.993,,
,,,
2489000,320.8231,,
,,,
2490000,320.8231,,
,,,
2491000,320.8231,,
,,,
2492000,320.8231,,
,,,
2493000,320.8231,,
,,,
2494000,324.5713333,,
,,,
2495000,324.5713333,,
,,,
2496000,324.5713333,,
,,,
2497000,324.5713333,,
,,,
2498000,320.0781333,,
,,,
2499000,320.0781333,,
,,,
2500000,320.0781333,,
